CEP,latitude,longitude,UF
25560100,-22.7714541,-43.3726201,RJ
26084390,-22.7456689,-43.51907,RJ
27264040,-22.5264791,-44.1228709,RJ
26084395,-22.7309262,-43.5265211,RJ
26084400,-22.7439487,-43.5246361,RJ
27264050,-22.5277256,-44.1210397,RJ
25953330,-22.411489,-42.9613209,RJ
26084405,-22.7439487,-43.5246361,RJ
25953338,-22.4169605,-42.9756016,RJ
27264060,-22.526762,-44.1208556,RJ
25953345,-22.4073969,-42.9607479,RJ
26215490,-22.7544981,-43.4441489,RJ
25560130,-22.7704758,-43.3758945,RJ
25953350,-22.4118081,-42.960532,RJ
27264070,-22.5281732,-44.1222739,RJ
26215500,-22.7539614,-43.4418162,RJ
27264080,-22.5269758,-44.1221982,RJ
25560150,-22.7704758,-43.3758945,RJ
26215511,-22.7573262,-43.4506568,RJ
25560151,-22.7750816,-43.3664036,RJ
25953370,-22.4114398,-42.960068,RJ
27264090,-22.5283584,-44.1228386,RJ
26215520,-22.7525623,-43.4424881,RJ
25560160,-22.768914,-43.3754409,RJ
27264100,-22.5268392,-44.1238414,RJ
25953380,-22.4112573,-42.9639456,RJ
25953386,-22.4169605,-42.9756016,RJ
26215531,-22.7561319,-43.4607419,RJ
26215532,-22.7561319,-43.4607419,RJ
25953387,-22.4169605,-42.9756016,RJ
25953390,-22.4120467,-42.9677962,RJ
25560175,-22.7694751,-43.3716271,RJ
27264110,-22.5278274,-44.1228499,RJ
26215540,-22.7561319,-43.4607419,RJ
27264120,-22.5290771,-44.1232987,RJ
25953400,-22.413487,-42.966446,RJ
27264130,-22.5290642,-44.1211079,RJ
25953410,-22.4133074,-42.9658788,RJ
25560220,-22.7668095,-43.3771307,RJ
27264160,-22.5331944,-44.1236576,RJ
25560230,-22.7667705,-43.3763349,RJ
27264170,-22.5319595,-44.1246609,RJ
25953450,-22.4169605,-42.9756016,RJ
25953455,-22.4169605,-42.9756016,RJ
25953460,-22.4154475,-42.9691159,RJ
25953470,-22.4123642,-42.9664876,RJ
25560260,-22.772296,-43.3632538,RJ
25953480,-22.4171261,-42.9645311,RJ
27264200,-22.5305323,-44.1223986,RJ
25560270,-22.7662366,-43.373478,RJ
27264210,-22.5323107,-44.122762,RJ
25953500,-22.4159695,-42.9667115,RJ
25953505,-22.4169605,-42.9756016,RJ
25560290,-22.7672145,-43.3722839,RJ
25953507,-22.4169605,-42.9756016,RJ
25953510,-22.4123642,-42.9664876,RJ
25560300,-22.7907664,-43.3699364,RJ
25036020,-22.7657631,-43.3143176,RJ
25560310,-22.7656946,-43.3774719,RJ
25953530,-22.4123642,-42.9664876,RJ
25560320,-22.77133,-43.3707308,RJ
25560330,-22.7690823,-43.3708111,RJ
25560340,-22.7669933,-43.3716938,RJ
25953560,-22.4147684,-42.9690914,RJ
25560350,-22.7671335,-43.370641,RJ
25560351,-22.772717,-43.360238,RJ
25560352,-22.8029507,-43.3187931,RJ
25036065,-22.7653615,-43.3172071,RJ
25953570,-22.416771,-42.9660369,RJ
25560355,-22.772296,-43.3632538,RJ
25560360,-22.7694645,-43.3698345,RJ
24905000,-22.9339527,-42.8245961,RJ
25036080,-22.7633075,-43.3159965,RJ
23070000,-22.9031091,-43.5665172,RJ
25560370,-22.7736818,-43.3585749,RJ
24905010,-22.9186884,-42.8178995,RJ
25560371,-22.7687863,-43.3698183,RJ
25953590,-22.4238795,-42.9550076,RJ
21235000,-22.8470201,-43.3248958,RJ
23070010,-22.9035842,-43.5662438,RJ
25953595,-22.4123642,-42.9664876,RJ
25953600,-22.4147099,-42.9678517,RJ
23070020,-22.9025859,-43.578548,RJ
25560390,-22.7690093,-43.36841,RJ
24905030,-22.9339527,-42.8245961,RJ
21235020,-22.845501,-43.3270709,RJ
23070030,-22.9023402,-43.5770457,RJ
25560400,-22.767893,-43.3672038,RJ
25560401,-22.7683791,-43.3676274,RJ
21235030,-22.8454681,-43.3278662,RJ
23070040,-22.9030471,-43.5771208,RJ
25036120,-22.7631765,-43.3144229,RJ
24905050,-22.9096439,-42.9337749,RJ
25560410,-22.7741587,-43.3499852,RJ
25953630,-22.415477,-42.9679741,RJ
27264350,-22.532259,-44.1184742,RJ
21235040,-22.8657349,-43.3638994,RJ
25036130,-22.764448,-43.3101875,RJ
23070050,-22.9025342,-43.5767143,RJ
25560420,-22.7709781,-43.3686631,RJ
25036140,-22.7600138,-43.3077331,RJ
24905070,-22.9339527,-42.8245961,RJ
25560430,-22.7682888,-43.3683143,RJ
27264370,-22.527674,-44.1156352,RJ
25953651,-22.4095708,-42.9720995,RJ
21235060,-22.8445747,-43.3298933,RJ
23070070,-22.9026396,-43.5763576,RJ
25036150,-22.7693578,-43.3216319,RJ
24905080,-22.9621076,-42.9763823,RJ
25036155,-22.7611041,-43.3123613,RJ
27264380,-22.5277223,-44.1157095,RJ
25953660,-22.4076388,-42.9602068,RJ
21235070,-22.8451013,-43.3268165,RJ
23070080,-22.9028129,-43.5757237,RJ
25036170,-22.7602907,-43.3220107,RJ
23070090,-22.9030307,-43.5757314,RJ
24905100,-22.8983653,-42.7908729,RJ
25560460,-22.7907664,-43.3699364,RJ
25953680,-22.4088842,-42.9689487,RJ
21235090,-22.8448344,-43.324922,RJ
24905110,-22.9339527,-42.8245961,RJ
25560471,-22.7907664,-43.3699364,RJ
25560472,-22.7714188,-43.3646995,RJ
25560470,-22.7907664,-43.3699364,RJ
27264410,-22.5273819,-44.1145572,RJ
25953690,-22.4077551,-42.9712924,RJ
21235100,-22.8441172,-43.3252681,RJ
25036190,-22.7637614,-43.3194746,RJ
23070110,-22.9029871,-43.5727664,RJ
24905120,-22.9282096,-42.9383209,RJ
25560480,-22.769957,-43.3639507,RJ
22743314,-22.9239786,-43.3464661,RJ
25560485,-22.769957,-43.3639507,RJ
21235110,-22.8475794,-43.3247848,RJ
21235111,-22.8475248,-43.3248024,RJ
25036200,-22.7640785,-43.3226079,RJ
21235113,-22.8387571,-43.3241817,RJ
25560490,-22.7712207,-43.3624111,RJ
24905130,-22.9339527,-42.8245961,RJ
21235115,-22.8387571,-43.3241817,RJ
21235112,-22.8387571,-43.3241817,RJ
27264431,-22.5323533,-44.1191988,RJ
21235120,-22.8434679,-43.3257678,RJ
25036210,-22.7635423,-43.3230686,RJ
23070130,-22.9024985,-43.5742221,RJ
25560500,-22.784063,-43.3321696,RJ
22743318,-22.92375,-43.3463787,RJ
21235130,-22.8427776,-43.3262394,RJ
25560508,-22.7714072,-43.3622556,RJ
25036220,-22.7641643,-43.3213679,RJ
21235140,-22.8425819,-43.3259807,RJ
23070150,-22.9045157,-43.5735953,RJ
25560520,-22.7717137,-43.3628589,RJ
21235150,-22.841729,-43.3252968,RJ
25036240,-22.7614621,-43.3176275,RJ
25560530,-22.7761988,-43.3494192,RJ
20973011,-22.8874853,-43.2499801,RJ
20973012,-22.8871603,-43.2502558,RJ
20973013,-22.8926246,-43.2397455,RJ
20973014,-22.8926246,-43.2397455,RJ
27264471,-22.527674,-44.1156352,RJ
21235160,-22.8420405,-43.3275006,RJ
20973015,-22.8926246,-43.2397455,RJ
25036250,-22.7602538,-43.3190948,RJ
27264472,-22.527674,-44.1156352,RJ
20973020,-22.8923272,-43.2581953,RJ
23070170,-22.9032075,-43.5727944,RJ
24905180,-22.9339527,-42.8245961,RJ
25560540,-22.7698539,-43.3621,RJ
23070180,-22.9032024,-43.5709616,RJ
25560550,-22.7689847,-43.3648394,RJ
21235180,-22.8404044,-43.3278597,RJ
23070190,-22.9031292,-43.5677696,RJ
25560560,-22.772296,-43.3632538,RJ
20973040,-22.8894202,-43.2569734,RJ
20973045,-22.8809145,-43.2287967,RJ
23070200,-22.8984456,-43.5823792,RJ
23070201,-22.8973414,-43.5840986,RJ
25560570,-22.7669026,-43.3638875,RJ
20973050,-22.8855827,-43.2532394,RJ
27264510,-22.5218028,-44.1169431,RJ
20973055,-22.8863238,-43.2514552,RJ
23070210,-22.9021197,-43.5732565,RJ
25036290,-22.7643608,-43.3255362,RJ
25560580,-22.7690184,-43.3775361,RJ
25560581,-22.7675752,-43.3633805,RJ
27264520,-22.5295725,-44.0764731,RJ
25036300,-22.7603265,-43.323433,RJ
23070220,-22.9035842,-43.5662438,RJ
25560590,-22.7670362,-43.365189,RJ
23811450,-22.8555001,-43.7774714,RJ
27264530,-22.5316279,-44.1147965,RJ
21235220,-22.839465,-43.3256893,RJ
25036310,-22.7596492,-43.324052,RJ
27264535,-22.5143355,-44.1427478,RJ
25560600,-22.7668007,-43.3644453,RJ
20973080,-22.884817,-43.2552794,RJ
21235230,-22.8393485,-43.3249458,RJ
23070240,-22.9021624,-43.5708152,RJ
25036320,-22.759013,-43.3245867,RJ
25560610,-22.7703899,-43.3638287,RJ
24905250,-22.8945855,-42.7935449,RJ
20973092,-22.8731472,-42.0225595,RJ
20973090,-22.8923272,-43.2581953,RJ
26215970,-22.7573127,-43.4455385,RJ
21235240,-22.8400163,-43.3248136,RJ
25036330,-22.7616076,-43.3292504,RJ
23070250,-22.9035842,-43.5662438,RJ
25560620,-22.772296,-43.3632538,RJ
24905260,-22.9339527,-42.8245961,RJ
27264555,-22.527674,-44.1156352,RJ
20973104,-22.8878762,-43.2579473,RJ
23070260,-22.9014467,-43.5722982,RJ
25036340,-22.7614263,-43.3274063,RJ
20973110,-22.8845483,-43.2557041,RJ
24905270,-22.9339527,-42.8245961,RJ
28051000,-21.7444336,-41.3375268,RJ
25560630,-22.772296,-43.3632538,RJ
28051005,-21.7444336,-41.3375268,RJ
25036350,-22.7619547,-43.3222618,RJ
26216000,-22.7570795,-43.4417579,RJ
20973120,-22.8845483,-43.2557041,RJ
23811460,-22.8619824,-43.7580839,RJ
21235270,-22.8368136,-43.3294752,RJ
26216010,-22.7583448,-43.4400124,RJ
20973130,-22.8812522,-43.2279265,RJ
25560650,-22.772296,-43.3632538,RJ
21235280,-22.8375268,-43.3320636,RJ
23070290,-22.8976768,-43.5766477,RJ
25036370,-22.7640542,-43.32761,RJ
25560660,-22.772296,-43.3632538,RJ
20973140,-22.8762759,-43.2163942,RJ
28051030,-21.7417379,-41.3352149,RJ
26216025,-22.7545661,-43.4396937,RJ
21235290,-22.8384598,-43.3343296,RJ
28051035,-21.7410085,-41.3343233,RJ
25036380,-22.7649253,-43.3276429,RJ
23070300,-22.8973792,-43.580289,RJ
20973150,-22.9023026,-43.1902446,RJ
24905310,-22.9339527,-42.8245961,RJ
20973152,-22.9023026,-43.1902446,RJ
26216032,-22.7561319,-43.4607419,RJ
28051045,-21.741665,-41.3329361,RJ
25036390,-22.7681408,-43.3277882,RJ
23070310,-22.8975242,-43.5772723,RJ
24905320,-22.9342208,-42.8894803,RJ
26216041,-22.7550936,-43.4386346,RJ
28051050,-21.7469103,-41.3384144,RJ
26216042,-22.7550936,-43.4386346,RJ
27264620,-22.5319061,-44.1151403,RJ
20973160,-22.8923272,-43.2581953,RJ
21235310,-22.8356482,-43.3300036,RJ
28051055,-21.7459487,-41.3371202,RJ
23070320,-22.8973458,-43.5778783,RJ
26216040,-22.7574986,-43.4421883,RJ
24905330,-22.9339527,-42.8245961,RJ
28051060,-21.7449293,-41.3359186,RJ
28051065,-21.7617077,-41.324969,RJ
24905340,-22.9586608,-42.988884,RJ
28051070,-21.7451573,-41.3351917,RJ
21235330,-22.8349584,-43.3295064,RJ
28051075,-21.7444336,-41.3375268,RJ
24905350,-22.9268553,-42.9644765,RJ
20973190,-22.8847766,-43.2560136,RJ
26085000,-22.7240182,-43.5378606,RJ
28051080,-21.7444336,-41.3375268,RJ
27920010,-22.3836705,-41.7827461,RJ
25560711,-22.7709691,-43.3661514,RJ
26216070,-22.7494328,-43.4416018,RJ
26085005,-22.7323739,-43.53202,RJ
23070350,-22.8966357,-43.5796311,RJ
24905360,-22.9077365,-42.9289583,RJ
26216080,-22.7562453,-43.443582,RJ
26085010,-22.7326893,-43.5342194,RJ
26182170,-22.7084945,-43.342254,RJ
26085012,-22.7240182,-43.5378606,RJ
20973200,-22.8847766,-43.2560136,RJ
23070360,-22.8977928,-43.5796998,RJ
25036440,-22.7619547,-43.3222618,RJ
26216090,-22.7546966,-43.4419244,RJ
26085020,-22.7341616,-43.534486,RJ
26085023,-22.7240182,-43.5378606,RJ
21235360,-22.8336135,-43.3299292,RJ
25036450,-22.7619547,-43.3222618,RJ
23070370,-22.8973792,-43.580289,RJ
20973220,-22.8867005,-43.2567802,RJ
26216100,-22.7573255,-43.4404645,RJ
28051110,-21.748391,-41.3626738,RJ
20973225,-22.8867005,-43.2567802,RJ
21235370,-22.832021,-43.3306442,RJ
26085035,-22.7349148,-43.5361763,RJ
23070380,-22.901234,-43.5712278,RJ
25036460,-22.7617416,-43.3222975,RJ
26216111,-22.8019162,-43.392775,RJ
28051120,-21.7384349,-41.3164132,RJ
25953970,-22.4122301,-42.9694403,RJ
26216115,-22.7545883,-43.4363833,RJ
21235380,-22.8309692,-43.3326548,RJ
26085045,-22.732509,-43.5370801,RJ
23070390,-22.8957674,-43.5767212,RJ
25036470,-22.7619547,-43.3222618,RJ
26216120,-22.7540704,-43.4387523,RJ
20973240,-22.8860187,-43.2571762,RJ
26085050,-22.7336838,-43.5374574,RJ
28051130,-21.7341477,-41.3133679,RJ
27264700,-22.5292522,-44.1145826,RJ
27920060,-22.3836705,-41.7827461,RJ
23070400,-22.8885491,-43.5763165,RJ
20973250,-22.8864582,-43.2587204,RJ
26085060,-22.7240182,-43.5378606,RJ
27920070,-22.3836705,-41.7827461,RJ
26085065,-22.7240182,-43.5378606,RJ
23070410,-22.8904346,-43.5770907,RJ
26216140,-22.758788,-43.4416251,RJ
20973260,-22.8843306,-43.2558191,RJ
26085070,-22.7240182,-43.5378606,RJ
26216141,-22.7583448,-43.4400124,RJ
27920080,-22.3836705,-41.7827461,RJ
27264721,-22.527674,-44.1156352,RJ
27264722,-22.527674,-44.1156352,RJ
28051155,-21.7472969,-41.3330136,RJ
25036500,-22.7686663,-43.3303859,RJ
28051150,-21.7531904,-41.3429396,RJ
26216150,-22.7576473,-43.4389122,RJ
21235415,-22.8428941,-43.3355731,RJ
28051160,-21.7480977,-41.3350401,RJ
26085080,-22.7360966,-43.5394068,RJ
25954010,-22.4356818,-42.9413327,RJ
27264730,-22.5324771,-44.119072,RJ
21235420,-22.8341692,-43.3249194,RJ
26085085,-22.7362542,-43.5389436,RJ
23070430,-22.8922874,-43.5785583,RJ
28051165,-21.7531904,-41.3429396,RJ
25954015,-22.4326266,-42.9540002,RJ
25036510,-22.7691848,-43.3287065,RJ
26085090,-22.7331706,-43.5395409,RJ
26216160,-22.7590132,-43.4343748,RJ
21235430,-22.8347147,-43.3245061,RJ
26085095,-22.7338738,-43.5403061,RJ
23070440,-22.8941733,-43.579331,RJ
25954025,-22.4349753,-42.9513712,RJ
20973290,-22.8862661,-43.2570365,RJ
25036520,-22.7717436,-43.3257296,RJ
26085100,-22.734462,-43.5407626,RJ
28051180,-21.7444336,-41.3375268,RJ
27264750,-22.5340841,-44.1167036,RJ
20973292,-22.8941929,-43.233012,RJ
28051175,-21.7459487,-41.3371202,RJ
28051185,-21.7450535,-41.3377513,RJ
23070450,-22.89415,-43.5800395,RJ
25954035,-22.4322424,-42.9493223,RJ
26085110,-22.7331135,-43.5402428,RJ
28051190,-21.7447872,-41.3386106,RJ
25954040,-22.4316525,-42.9503102,RJ
21235450,-22.835885,-43.3238204,RJ
28051195,-21.7445375,-41.3394162,RJ
26085115,-22.7324084,-43.5402066,RJ
25954045,-22.4240689,-42.9580745,RJ
27264766,-22.5323107,-44.122762,RJ
27264767,-22.5323107,-44.122762,RJ
26085120,-22.7317633,-43.5402556,RJ
25036545,-22.7619547,-43.3222618,RJ
28051202,-21.7531904,-41.3429396,RJ
27920130,-22.3836705,-41.7827461,RJ
23070460,-22.894117,-43.5807439,RJ
26085125,-22.7311418,-43.539576,RJ
23070470,-22.894199,-43.5786288,RJ
25036550,-22.7619547,-43.3222618,RJ
26085130,-22.7292055,-43.540443,RJ
28051210,-21.748966,-41.342641,RJ
27920140,-22.4068252,-41.8030416,RJ
27264780,-22.5311469,-44.1189434,RJ
25954060,-22.4350789,-42.9492106,RJ
26085135,-22.7265438,-43.5350458,RJ
23070480,-22.8922874,-43.5785583,RJ
25036560,-22.7278322,-43.3211372,RJ
28051220,-21.7513136,-41.3410128,RJ
25954070,-22.4356818,-42.9413327,RJ
27264790,-22.5350298,-44.1241614,RJ
21235480,-22.8355754,-43.3214258,RJ
25954073,-22.4356818,-42.9413327,RJ
26085145,-22.7230547,-43.5348978,RJ
27920150,-22.4065154,-41.8024231,RJ
25036570,-22.7703712,-43.3299948,RJ
28051225,-21.7521327,-41.3431933,RJ
26085150,-22.7230547,-43.5348978,RJ
25954075,-22.4415493,-42.9524944,RJ
25954080,-22.4356818,-42.9413327,RJ
27264800,-22.5334498,-44.120415,RJ
21235490,-22.8367865,-43.3222145,RJ
28051235,-21.7521547,-41.3413216,RJ
26085157,-22.7240182,-43.5378606,RJ
25954085,-22.4356818,-42.9413327,RJ
26085160,-22.7188761,-43.5310135,RJ
28051240,-21.7525716,-41.3420353,RJ
25954090,-22.4356818,-42.9413327,RJ
27920170,-22.4058433,-41.8012205,RJ
21235500,-22.8373926,-43.3210774,RJ
26085165,-22.7205044,-43.5328533,RJ
28051245,-21.7504102,-41.3442997,RJ
23070510,-22.8897352,-43.5784633,RJ
26085170,-22.7240182,-43.5378606,RJ
27264820,-22.5341045,-44.117973,RJ
21235510,-22.8371838,-43.3187799,RJ
28051255,-21.7493407,-41.3448061,RJ
25036600,-22.7657867,-43.3276885,RJ
26085175,-22.7203119,-43.5313353,RJ
27264825,-22.5315908,-44.1209906,RJ
21235515,-22.8393474,-43.3197772,RJ
26085180,-22.7240182,-43.5378606,RJ
25036605,-22.7718331,-43.3211989,RJ
27264830,-22.5333743,-44.1185488,RJ
25954110,-22.4356818,-42.9413327,RJ
24723316,-22.8155058,-42.964678,RJ
28051265,-21.7481346,-41.3452651,RJ
23070530,-22.8878838,-43.578071,RJ
26085185,-22.720359,-43.5308588,RJ
25036610,-22.7719431,-43.3221939,RJ
21235525,-22.8393949,-43.3211995,RJ
28051271,-21.7488544,-41.3495426,RJ
25954120,-22.4356818,-42.9413327,RJ
21235528,-22.8435806,-43.3229486,RJ
27920200,-22.4049,-41.7994334,RJ
26085195,-22.7355138,-43.5356968,RJ
23070540,-22.9035842,-43.5662438,RJ
25954125,-22.4356818,-42.9413327,RJ
28051277,-21.7531904,-41.3429396,RJ
21235535,-22.8399501,-43.3218032,RJ
21235536,-22.83993,-43.3182403,RJ
28051280,-21.7531904,-41.3429396,RJ
27920210,-22.4046505,-41.7988846,RJ
28051276,-21.7531904,-41.3429396,RJ
21235540,-22.8383798,-43.3179236,RJ
26085205,-22.7265601,-43.5264836,RJ
28051286,-21.7546263,-41.3259769,RJ
25954135,-22.4258675,-42.9622552,RJ
26085200,-22.7323739,-43.53202,RJ
21235545,-22.8407729,-43.3216997,RJ
25954130,-22.4356818,-42.9413327,RJ
28051290,-21.752418,-41.3431875,RJ
25954140,-22.4356818,-42.9413327,RJ
28051287,-21.7506827,-41.3372582,RJ
21235550,-22.8389154,-43.3166407,RJ
26085215,-22.7326355,-43.5303927,RJ
23070560,-22.8865874,-43.5776462,RJ
25954145,-22.4356818,-42.9413327,RJ
26085218,-22.7324773,-43.5303497,RJ
21235555,-22.8387571,-43.3241817,RJ
26085220,-22.7119854,-43.5341451,RJ
27920230,-22.4041798,-41.7976036,RJ
26085225,-22.7329173,-43.5322542,RJ
28051305,-21.7546313,-41.34489,RJ
25954155,-22.4356818,-42.9413327,RJ
23070570,-22.8859348,-43.5776179,RJ
21235565,-22.8421602,-43.3225039,RJ
26085230,-22.7335607,-43.5332475,RJ
21235567,-22.8428648,-43.322785,RJ
25954160,-22.4356818,-42.9413327,RJ
27920240,-22.4061878,-41.8023055,RJ
21235570,-22.8386173,-43.3141924,RJ
28051320,-21.7843331,-41.3295978,RJ
27920250,-22.4037959,-41.7964184,RJ
25954170,-22.4370903,-42.947337,RJ
21235580,-22.8404656,-43.316422,RJ
28051325,-21.7557738,-41.3466181,RJ
26085245,-22.7240182,-43.5378606,RJ
25954175,-22.4350259,-42.9461719,RJ
23070590,-22.8842525,-43.5791601,RJ
21235585,-22.8394123,-43.3194313,RJ
28051330,-21.7567683,-41.3467724,RJ
25954180,-22.4380239,-42.9418801,RJ
26085253,-22.7199343,-43.5395656,RJ
28051335,-21.7626682,-41.3184501,RJ
26085255,-22.7240182,-43.5378606,RJ
25954185,-22.4362155,-42.9434238,RJ
23070600,-22.8830013,-43.5941161,RJ
28051340,-21.7626682,-41.3184501,RJ
27920270,-22.4061878,-41.8023055,RJ
25954190,-22.4361266,-42.9376631,RJ
21235602,-22.8385374,-43.3120779,RJ
23070610,-22.9035842,-43.5662438,RJ
21235604,-22.8302817,-43.3166841,RJ
23070612,-22.9035842,-43.5662438,RJ
26085270,-22.7235268,-43.5360496,RJ
23070616,-22.9035842,-43.5662438,RJ
23070617,-22.9035842,-43.5662438,RJ
23070618,-22.9035842,-43.5662438,RJ
26085275,-22.7240182,-43.5378606,RJ
25954205,-22.4356818,-42.9413327,RJ
26085280,-22.7201181,-43.538229,RJ
27920290,-22.4061878,-41.8023055,RJ
26085285,-22.719902,-43.5361957,RJ
25561000,-22.7739182,-43.3706417,RJ
26085290,-22.7194352,-43.5338915,RJ
27920300,-22.3992285,-41.7912585,RJ
25954220,-22.4338275,-42.9443769,RJ
21235630,-22.8352269,-43.3170019,RJ
26085295,-22.7202723,-43.5388331,RJ
25561010,-22.7733719,-43.371937,RJ
21235635,-22.8664823,-43.2763997,RJ
26085300,-22.7194122,-43.5350801,RJ
27920310,-22.3983156,-41.7899299,RJ
21235640,-22.835224,-43.3169274,RJ
26085305,-22.7199566,-43.5336552,RJ
25561020,-22.7733719,-43.371937,RJ
26085310,-22.7204455,-43.5342879,RJ
27920320,-22.3974946,-41.7880546,RJ
25954245,-22.4368782,-42.9379912,RJ
25561030,-22.7744031,-43.3719921,RJ
25954247,-22.4356868,-42.9357617,RJ
28051400,-21.7454786,-41.3534142,RJ
27920325,-22.4018874,-41.7933585,RJ
25954250,-22.4366911,-42.9444829,RJ
21235660,-22.8372121,-43.3143406,RJ
25954260,-22.4343817,-42.9442671,RJ
21235670,-22.8370231,-43.3137576,RJ
25954265,-22.4407425,-42.9347191,RJ
25954270,-22.4376053,-42.9492522,RJ
25270431,-22.6273594,-43.2268072,RJ
25561061,-22.773074,-43.3703188,RJ
25954280,-22.4356818,-42.9413327,RJ
25561065,-22.7759391,-43.3701188,RJ
27265000,-22.5287773,-44.1293407,RJ
25954285,-22.4356818,-42.9413327,RJ
25954290,-22.4356818,-42.9413327,RJ
21235700,-22.8364003,-43.3124456,RJ
25954295,-22.4356818,-42.9413327,RJ
23595000,-22.9352759,-43.6556549,RJ
23595001,-22.9196515,-43.6843877,RJ
23595002,-22.9196515,-43.6843877,RJ
23595003,-22.9196515,-43.6843877,RJ
23595004,-22.9196515,-43.6843877,RJ
23595005,-22.9196515,-43.6843877,RJ
23595006,-22.9196515,-43.6843877,RJ
23595007,-22.9196515,-43.6843877,RJ
21235710,-22.8347654,-43.3110926,RJ
21760000,-22.8763107,-43.4302937,RJ
25561090,-22.7753044,-43.368883,RJ
23595011,-22.9309602,-43.6540835,RJ
23595012,-22.9196515,-43.6843877,RJ
21760003,-22.8763107,-43.4302937,RJ
27265030,-22.5145373,-44.101686,RJ
23595015,-22.9196515,-43.6843877,RJ
21235720,-22.8353837,-43.3118037,RJ
25954310,-22.4356818,-42.9413327,RJ
21760010,-22.8885345,-43.4189237,RJ
27920390,-22.4021137,-41.7936433,RJ
23595018,-22.9196515,-43.6843877,RJ
23595020,-22.939095,-43.6583741,RJ
23595014,-22.9196515,-43.6843877,RJ
25954320,-22.4356818,-42.9413327,RJ
21235730,-22.8342577,-43.3114247,RJ
21760020,-22.888582,-43.4173164,RJ
25954325,-22.4323324,-42.9430807,RJ
25561110,-22.7754882,-43.3680962,RJ
23595030,-22.8732274,-43.6434264,RJ
27920410,-22.3836705,-41.7827461,RJ
25954330,-22.4356818,-42.9413327,RJ
21235740,-22.833542,-43.312795,RJ
23595036,-22.9646487,-43.6041431,RJ
23595038,-22.9646487,-43.6041431,RJ
23595039,-22.9646487,-43.6041431,RJ
25954335,-22.4356818,-42.9413327,RJ
27265050,-22.5219808,-44.122229,RJ
21760030,-22.8863039,-43.4179099,RJ
23811555,-22.8538087,-43.7597423,RJ
23595045,-22.9270703,-43.6482781,RJ
23595046,-22.9258804,-43.6473963,RJ
23595047,-22.9283079,-43.6538059,RJ
23595048,-22.9283079,-43.6538059,RJ
21235750,-22.832915,-43.3126383,RJ
25561130,-22.7744984,-43.3672038,RJ
21760040,-22.8867343165,-43.4175361919,RJ
23595049,-22.9283079,-43.6538059,RJ
23811557,-22.8571178,-43.7699656,RJ
27265070,-22.5267672,-44.1301072,RJ
25954350,-22.4356818,-42.9413327,RJ
23595055,-22.9292614,-43.6471559,RJ
27920430,-22.3836705,-41.7827461,RJ
21760050,-22.8875240996,-43.4166953594,RJ
25954355,-22.4356818,-42.9413327,RJ
23595062,-22.9196515,-43.6843877,RJ
23595063,-22.9414162,-43.6686369,RJ
27920440,-22.3836705,-41.7827461,RJ
23595065,-22.9283079,-43.6538059,RJ
23595066,-22.9283079,-43.6538059,RJ
21235770,-22.8335963,-43.3145177,RJ
21760060,-22.8882139,-43.4166032,RJ
25954365,-22.4356818,-42.9413327,RJ
23595067,-22.9283079,-43.6538059,RJ
27265080,-22.5278774,-44.1305758,RJ
23595068,-22.9283079,-43.6538059,RJ
25561145,-22.7739772,-43.3624808,RJ
25954370,-22.4356818,-42.9413327,RJ
27265090,-22.5287566,-44.130514,RJ
23595070,-22.9196515,-43.6843877,RJ
23056065,-22.9235651,-43.6026356,RJ
21760070,-22.8890912,-43.4149807,RJ
25954375,-22.4356818,-42.9413327,RJ
23595081,-22.9280188,-43.643095,RJ
25561162,-22.772296,-43.3632538,RJ
23595083,-22.9299979,-43.649888,RJ
27265100,-22.5288331,-44.1319592,RJ
25954380,-22.4356818,-42.9413327,RJ
21235790,-22.8355431,-43.3137391,RJ
21760080,-22.8882139,-43.4166032,RJ
25954385,-22.4356818,-42.9413327,RJ
25561170,-22.772296,-43.3632538,RJ
23595091,-22.9282521,-43.6466092,RJ
23595092,-22.9257362,-43.6451704,RJ
23595093,-22.926576,-43.6449548,RJ
25954390,-22.4356818,-42.9413327,RJ
25561173,-22.7766382,-43.3553791,RJ
21235800,-22.8340187,-43.3162639,RJ
23595096,-22.9196515,-43.6843877,RJ
28051550,-21.7626682,-41.3184501,RJ
27265120,-22.5275548,-44.1315987,RJ
