CEP,latitude,longitude
25036200,-22.7640785,-43.3226079
21235113,-22.8387571,-43.3241817
25560490,-22.7712207,-43.3624111
24905130,-22.9339527,-42.8245961
21235115,-22.8387571,-43.3241817
21235112,-22.8387571,-43.3241817
27264431,-22.5323533,-44.1191988
21235120,-22.8434679,-43.3257678
25036210,-22.7635423,-43.3230686
23070130,-22.9024985,-43.5742221
25560500,-22.784063,-43.3321696
22743318,-22.92375,-43.3463787
21235130,-22.8427776,-43.3262394
25560508,-22.7714072,-43.3622556
25036220,-22.7641643,-43.3213679
21235140,-22.8425819,-43.3259807
23070150,-22.9045157,-43.5735953
25560520,-22.7717137,-43.3628589
21235150,-22.841729,-43.3252968
25036240,-22.7614621,-43.3176275
25560530,-22.7761988,-43.3494192
20973011,-22.8874853,-43.2499801
20973012,-22.8871603,-43.2502558
20973013,-22.8926246,-43.2397455
20973014,-22.8926246,-43.2397455
27264471,-22.527674,-44.1156352
21235160,-22.8420405,-43.3275006
20973015,-22.8926246,-43.2397455
25036250,-22.7602538,-43.3190948
27264472,-22.527674,-44.1156352
20973020,-22.8923272,-43.2581953
23070170,-22.9032075,-43.5727944
24905180,-22.9339527,-42.8245961
25560540,-22.7698539,-43.3621
23070180,-22.9032024,-43.5709616
25560550,-22.7689847,-43.3648394
21235180,-22.8404044,-43.3278597
23070190,-22.9031292,-43.5677696
25560560,-22.772296,-43.3632538
20973040,-22.8894202,-43.2569734
20973045,-22.8809145,-43.2287967
23070200,-22.8984456,-43.5823792
23070201,-22.8973414,-43.5840986
25560570,-22.7669026,-43.3638875
20973050,-22.8855827,-43.2532394
27264510,-22.5218028,-44.1169431
20973055,-22.8863238,-43.2514552
23070210,-22.9021197,-43.5732565
25036290,-22.7643608,-43.3255362
25560580,-22.7690184,-43.3775361
25560581,-22.7675752,-43.3633805
27264520,-22.5295725,-44.0764731
25036300,-22.7603265,-43.323433
23070220,-22.9035842,-43.5662438
25560590,-22.7670362,-43.365189
23811450,-22.8555001,-43.7774714
27264530,-22.5316279,-44.1147965
21235220,-22.839465,-43.3256893
25036310,-22.7596492,-43.324052
27264535,-22.5143355,-44.1427478
25560600,-22.7668007,-43.3644453
20973080,-22.884817,-43.2552794
21235230,-22.8393485,-43.3249458
23070240,-22.9021624,-43.5708152
25036320,-22.759013,-43.3245867
25560610,-22.7703899,-43.3638287
24905250,-22.8945855,-42.7935449
20973092,-22.8731472,-42.0225595
20973090,-22.8923272,-43.2581953
26215970,-22.7573127,-43.4455385
21235240,-22.8400163,-43.3248136
25036330,-22.7616076,-43.3292504
23070250,-22.9035842,-43.5662438
25560620,-22.772296,-43.3632538
24905260,-22.9339527,-42.8245961
27264555,-22.527674,-44.1156352
20973104,-22.8878762,-43.2579473
23070260,-22.9014467,-43.5722982
25036340,-22.7614263,-43.3274063
20973110,-22.8845483,-43.2557041
24905270,-22.9339527,-42.8245961
28051000,-21.7444336,-41.3375268
25560630,-22.772296,-43.3632538
28051005,-21.7444336,-41.3375268
25036350,-22.7619547,-43.3222618
26216000,-22.7570795,-43.4417579
20973120,-22.8845483,-43.2557041
23811460,-22.8619824,-43.7580839
21235270,-22.8368136,-43.3294752
26216010,-22.7583448,-43.4400124
20973130,-22.8812522,-43.2279265
25560650,-22.772296,-43.3632538
21235280,-22.8375268,-43.3320636
23070290,-22.8976768,-43.5766477
25036370,-22.7640542,-43.32761
25560660,-22.772296,-43.3632538
20973140,-22.8762759,-43.2163942
28051030,-21.7417379,-41.3352149
26216025,-22.7545661,-43.4396937
21235290,-22.8384598,-43.3343296
28051035,-21.7410085,-41.3343233
25036380,-22.7649253,-43.3276429
23070300,-22.8973792,-43.580289
20973150,-22.9023026,-43.1902446
24905310,-22.9339527,-42.8245961
20973152,-22.9023026,-43.1902446
26216032,-22.7561319,-43.4607419
28051045,-21.741665,-41.3329361
25036390,-22.7681408,-43.3277882
23070310,-22.8975242,-43.5772723
24905320,-22.9342208,-42.8894803
26216041,-22.7550936,-43.4386346
28051050,-21.7469103,-41.3384144
26216042,-22.7550936,-43.4386346
27264620,-22.5319061,-44.1151403
20973160,-22.8923272,-43.2581953
21235310,-22.8356482,-43.3300036
28051055,-21.7459487,-41.3371202
23070320,-22.8973458,-43.5778783
26216040,-22.7574986,-43.4421883
24905330,-22.9339527,-42.8245961
28051060,-21.7449293,-41.3359186
28051065,-21.7617077,-41.324969
24905340,-22.9586608,-42.988884
28051070,-21.7451573,-41.3351917
21235330,-22.8349584,-43.3295064
28051075,-21.7444336,-41.3375268
24905350,-22.9268553,-42.9644765
20973190,-22.8847766,-43.2560136
26085000,-22.7240182,-43.5378606
28051080,-21.7444336,-41.3375268
27920010,-22.3836705,-41.7827461
25560711,-22.7709691,-43.3661514
26216070,-22.7494328,-43.4416018
26085005,-22.7323739,-43.53202
23070350,-22.8966357,-43.5796311
24905360,-22.9077365,-42.9289583
26216080,-22.7562453,-43.443582
26085010,-22.7326893,-43.5342194
26182170,-22.7084945,-43.342254
26085012,-22.7240182,-43.5378606
27920020,ERRO,ERRO
20973200,-22.8847766,-43.2560136
23070360,-22.8977928,-43.5796998
25036440,-22.7619547,-43.3222618
26216090,-22.7546966,-43.4419244
26085020,-22.7341616,-43.534486
26085023,-22.7240182,-43.5378606
21235360,-22.8336135,-43.3299292
25036450,-22.7619547,-43.3222618
23070370,-22.8973792,-43.580289
20973220,-22.8867005,-43.2567802
26216100,-22.7573255,-43.4404645
28051110,-21.748391,-41.3626738
20973225,-22.8867005,-43.2567802
21235370,-22.832021,-43.3306442
26085035,-22.7349148,-43.5361763
23070380,-22.901234,-43.5712278
25036460,-22.7617416,-43.3222975
26216111,-22.8019162,-43.392775
28051120,-21.7384349,-41.3164132
25953970,-22.4122301,-42.9694403
26216115,-22.7545883,-43.4363833
21235380,-22.8309692,-43.3326548
26085045,-22.732509,-43.5370801
23070390,-22.8957674,-43.5767212
25036470,-22.7619547,-43.3222618
26216120,-22.7540704,-43.4387523
20973240,-22.8860187,-43.2571762
26085050,-22.7336838,-43.5374574
28051130,-21.7341477,-41.3133679
27264700,-22.5292522,-44.1145826
27920060,-22.3836705,-41.7827461
23070400,-22.8885491,-43.5763165
20973250,-22.8864582,-43.2587204
26085060,-22.7240182,-43.5378606
27920070,-22.3836705,-41.7827461
26085065,-22.7240182,-43.5378606
23070410,-22.8904346,-43.5770907
26216140,-22.758788,-43.4416251
20973260,-22.8843306,-43.2558191
26085070,-22.7240182,-43.5378606
26216141,-22.7583448,-43.4400124
27920080,-22.3836705,-41.7827461
27264721,-22.527674,-44.1156352
27264722,-22.527674,-44.1156352
28051155,-21.7472969,-41.3330136
25036500,-22.7686663,-43.3303859
28051150,-21.7531904,-41.3429396
26216150,-22.7576473,-43.4389122
21235415,-22.8428941,-43.3355731
28051160,-21.7480977,-41.3350401
26085080,-22.7360966,-43.5394068
25954010,-22.4356818,-42.9413327
27264730,-22.5324771,-44.119072
21235420,-22.8341692,-43.3249194
26085085,-22.7362542,-43.5389436
23070430,-22.8922874,-43.5785583
28051165,-21.7531904,-41.3429396
25954015,-22.4326266,-42.9540002
25036510,-22.7691848,-43.3287065
26085090,-22.7331706,-43.5395409
26216160,-22.7590132,-43.4343748
21235430,-22.8347147,-43.3245061
26085095,-22.7338738,-43.5403061
23070440,-22.8941733,-43.579331
25954025,-22.4349753,-42.9513712
20973290,-22.8862661,-43.2570365
25036520,-22.7717436,-43.3257296
26085100,-22.734462,-43.5407626
28051180,-21.7444336,-41.3375268
27264750,-22.5340841,-44.1167036
20973292,-22.8941929,-43.233012
28051175,-21.7459487,-41.3371202
28051185,-21.7450535,-41.3377513
23070450,-22.89415,-43.5800395
25954035,-22.4322424,-42.9493223
26085110,-22.7331135,-43.5402428
28051190,-21.7447872,-41.3386106
25954040,-22.4316525,-42.9503102
21235450,-22.835885,-43.3238204
28051195,-21.7445375,-41.3394162
26085115,-22.7324084,-43.5402066
25954045,-22.4240689,-42.9580745
27264766,-22.5323107,-44.122762
27264767,-22.5323107,-44.122762
26085120,-22.7317633,-43.5402556
25036545,-22.7619547,-43.3222618
28051202,-21.7531904,-41.3429396
27920130,-22.3836705,-41.7827461
23070460,-22.894117,-43.5807439
26085125,-22.7311418,-43.539576
23070470,-22.894199,-43.5786288
25036550,-22.7619547,-43.3222618
26085130,-22.7292055,-43.540443
28051210,-21.748966,-41.342641
27920140,-22.4068252,-41.8030416
27264780,-22.5311469,-44.1189434
25954060,-22.4350789,-42.9492106
26085135,-22.7265438,-43.5350458
23070480,-22.8922874,-43.5785583
25036560,-22.7278322,-43.3211372
28051220,-21.7513136,-41.3410128
25954070,-22.4356818,-42.9413327
27264790,-22.5350298,-44.1241614
21235480,-22.8355754,-43.3214258
25954073,-22.4356818,-42.9413327
26085145,-22.7230547,-43.5348978
27920150,-22.4065154,-41.8024231
25036570,-22.7703712,-43.3299948
28051225,-21.7521327,-41.3431933
26085150,-22.7230547,-43.5348978
25954075,-22.4415493,-42.9524944
25954080,-22.4356818,-42.9413327
27264800,-22.5334498,-44.120415
21235490,-22.8367865,-43.3222145
28051235,-21.7521547,-41.3413216
26085157,-22.7240182,-43.5378606
25954085,-22.4356818,-42.9413327
26085160,-22.7188761,-43.5310135
28051240,-21.7525716,-41.3420353
25954090,-22.4356818,-42.9413327
27920170,-22.4058433,-41.8012205
21235500,-22.8373926,-43.3210774
26085165,-22.7205044,-43.5328533
28051245,-21.7504102,-41.3442997
23070510,-22.8897352,-43.5784633
26085170,-22.7240182,-43.5378606
27264820,-22.5341045,-44.117973
21235510,-22.8371838,-43.3187799
28051255,-21.7493407,-41.3448061
25036600,-22.7657867,-43.3276885
26085175,-22.7203119,-43.5313353
27264825,-22.5315908,-44.1209906
21235515,-22.8393474,-43.3197772
26085180,-22.7240182,-43.5378606
25036605,-22.7718331,-43.3211989
27264830,-22.5333743,-44.1185488
25954110,-22.4356818,-42.9413327
24723316,-22.8155058,-42.964678
28051265,-21.7481346,-41.3452651
23070530,-22.8878838,-43.578071
26085185,-22.720359,-43.5308588
25036610,-22.7719431,-43.3221939
21235525,-22.8393949,-43.3211995
28051271,-21.7488544,-41.3495426
25954120,-22.4356818,-42.9413327
21235528,-22.8435806,-43.3229486
27920200,-22.4049,-41.7994334
26085195,-22.7355138,-43.5356968
23070540,-22.9035842,-43.5662438
25954125,-22.4356818,-42.9413327
28051277,-21.7531904,-41.3429396
21235535,-22.8399501,-43.3218032
21235536,-22.83993,-43.3182403
28051280,-21.7531904,-41.3429396
27920210,-22.4046505,-41.7988846
28051276,-21.7531904,-41.3429396
21235540,-22.8383798,-43.3179236
26085205,-22.7265601,-43.5264836
28051286,-21.7546263,-41.3259769
25954135,-22.4258675,-42.9622552
26085200,-22.7323739,-43.53202
21235545,-22.8407729,-43.3216997
25954130,-22.4356818,-42.9413327
28051290,-21.752418,-41.3431875
25954140,-22.4356818,-42.9413327
28051287,-21.7506827,-41.3372582
21235550,-22.8389154,-43.3166407
26085215,-22.7326355,-43.5303927
23070560,-22.8865874,-43.5776462
25954145,-22.4356818,-42.9413327
26085218,-22.7324773,-43.5303497
21235555,-22.8387571,-43.3241817
26085220,-22.7119854,-43.5341451
27920230,-22.4041798,-41.7976036
26085225,-22.7329173,-43.5322542
28051305,-21.7546313,-41.34489
25954155,-22.4356818,-42.9413327
23070570,-22.8859348,-43.5776179
21235565,-22.8421602,-43.3225039
26085230,-22.7335607,-43.5332475
21235567,-22.8428648,-43.322785
25954160,-22.4356818,-42.9413327
27920240,-22.4061878,-41.8023055
21235570,-22.8386173,-43.3141924
28051320,-21.7843331,-41.3295978
27920250,-22.4037959,-41.7964184
25954170,-22.4370903,-42.947337
21235580,-22.8404656,-43.316422
28051325,-21.7557738,-41.3466181
26085245,-22.7240182,-43.5378606
25954175,-22.4350259,-42.9461719
23070590,-22.8842525,-43.5791601
21235585,-22.8394123,-43.3194313
28051330,-21.7567683,-41.3467724
25954180,-22.4380239,-42.9418801
26085253,-22.7199343,-43.5395656
28051335,-21.7626682,-41.3184501
26085255,-22.7240182,-43.5378606
25954185,-22.4362155,-42.9434238
23070600,-22.8830013,-43.5941161
28051340,-21.7626682,-41.3184501
27920270,-22.4061878,-41.8023055
25954190,-22.4361266,-42.9376631
21235602,-22.8385374,-43.3120779
23070610,-22.9035842,-43.5662438
21235604,-22.8302817,-43.3166841
23070612,-22.9035842,-43.5662438
26085270,-22.7235268,-43.5360496
23070616,-22.9035842,-43.5662438
23070617,-22.9035842,-43.5662438
23070618,-22.9035842,-43.5662438
26085275,-22.7240182,-43.5378606
25954205,-22.4356818,-42.9413327
26085280,-22.7201181,-43.538229
27920290,-22.4061878,-41.8023055
26085285,-22.719902,-43.5361957
25561000,-22.7739182,-43.3706417
26085290,-22.7194352,-43.5338915
27920300,-22.3992285,-41.7912585
25954220,-22.4338275,-42.9443769
21235630,-22.8352269,-43.3170019
26085295,-22.7202723,-43.5388331
25561010,-22.7733719,-43.371937
21235635,-22.8664823,-43.2763997
26085300,-22.7194122,-43.5350801
27920310,-22.3983156,-41.7899299
21235640,-22.835224,-43.3169274
26085305,-22.7199566,-43.5336552
25561020,-22.7733719,-43.371937
26085310,-22.7204455,-43.5342879
27920320,-22.3974946,-41.7880546
25954245,-22.4368782,-42.9379912
25561030,-22.7744031,-43.3719921
25954247,-22.4356868,-42.9357617
28051400,-21.7454786,-41.3534142
27920325,-22.4018874,-41.7933585
25954250,-22.4366911,-42.9444829
21235660,-22.8372121,-43.3143406
25954260,-22.4343817,-42.9442671
21235670,-22.8370231,-43.3137576
25954265,-22.4407425,-42.9347191
25954270,-22.4376053,-42.9492522
25270431,-22.6273594,-43.2268072
25561061,-22.773074,-43.3703188
25954280,-22.4356818,-42.9413327
25561065,-22.7759391,-43.3701188
27265000,-22.5287773,-44.1293407
25954285,-22.4356818,-42.9413327
25954290,-22.4356818,-42.9413327
21235700,-22.8364003,-43.3124456
25954295,-22.4356818,-42.9413327
23595000,-22.9352759,-43.6556549
23595001,-22.9196515,-43.6843877
23595002,-22.9196515,-43.6843877
23595003,-22.9196515,-43.6843877
23595004,-22.9196515,-43.6843877
23595005,-22.9196515,-43.6843877
23595006,-22.9196515,-43.6843877
23595007,-22.9196515,-43.6843877
21235710,-22.8347654,-43.3110926
21760000,-22.8763107,-43.4302937
25561090,-22.7753044,-43.368883
23595011,-22.9309602,-43.6540835
23595012,-22.9196515,-43.6843877
21760003,-22.8763107,-43.4302937
27265030,-22.5145373,-44.101686
23595015,-22.9196515,-43.6843877
21235720,-22.8353837,-43.3118037
25954310,-22.4356818,-42.9413327
21760010,-22.8885345,-43.4189237
27920390,-22.4021137,-41.7936433
23595018,-22.9196515,-43.6843877
23595020,-22.939095,-43.6583741
23595014,-22.9196515,-43.6843877
25954320,-22.4356818,-42.9413327
21235730,-22.8342577,-43.3114247
21760020,-22.888582,-43.4173164
25954325,-22.4323324,-42.9430807
25561110,-22.7754882,-43.3680962
23595030,-22.8732274,-43.6434264
27920410,-22.3836705,-41.7827461
25954330,-22.4356818,-42.9413327
21235740,-22.833542,-43.312795
23595036,-22.9646487,-43.6041431
23595038,-22.9646487,-43.6041431
23595039,-22.9646487,-43.6041431
25954335,-22.4356818,-42.9413327
27265050,-22.5219808,-44.122229
21760030,-22.8863039,-43.4179099
23811555,-22.8538087,-43.7597423
23595045,-22.9270703,-43.6482781
23595046,-22.9258804,-43.6473963
23595047,-22.9283079,-43.6538059
23595048,-22.9283079,-43.6538059
21235750,-22.832915,-43.3126383
25561130,-22.7744984,-43.3672038
21760040,-22.8867343165,-43.4175361919
23595049,-22.9283079,-43.6538059
23811557,-22.8571178,-43.7699656
27265070,-22.5267672,-44.1301072
25954350,-22.4356818,-42.9413327
23595055,-22.9292614,-43.6471559
27920430,-22.3836705,-41.7827461
21760050,-22.8875240996,-43.4166953594
25954355,-22.4356818,-42.9413327
23595062,-22.9196515,-43.6843877
23595063,-22.9414162,-43.6686369
27920440,-22.3836705,-41.7827461
23595065,-22.9283079,-43.6538059
23595066,-22.9283079,-43.6538059
21235770,-22.8335963,-43.3145177
21760060,-22.8882139,-43.4166032
25954365,-22.4356818,-42.9413327
23595067,-22.9283079,-43.6538059
27265080,-22.5278774,-44.1305758
23595068,-22.9283079,-43.6538059
25561145,-22.7739772,-43.3624808
25954370,-22.4356818,-42.9413327
27265090,-22.5287566,-44.130514
23595070,-22.9196515,-43.6843877
23056065,-22.9235651,-43.6026356
21760070,-22.8890912,-43.4149807
25954375,-22.4356818,-42.9413327
23595081,-22.9280188,-43.643095
25561162,-22.772296,-43.3632538
23595083,-22.9299979,-43.649888
27265100,-22.5288331,-44.1319592
25954380,-22.4356818,-42.9413327
21235790,-22.8355431,-43.3137391
21760080,-22.8882139,-43.4166032
25954385,-22.4356818,-42.9413327
25561170,-22.772296,-43.3632538
23595091,-22.9282521,-43.6466092
23595092,-22.9257362,-43.6451704
23595093,-22.926576,-43.6449548
25954390,-22.4356818,-42.9413327
25561173,-22.7766382,-43.3553791
21235800,-22.8340187,-43.3162639
23595096,-22.9196515,-43.6843877
28051550,-21.7626682,-41.3184501
27265120,-22.5275548,-44.1315987
27920480,-22.3836705,-41.7827461
25561190,-22.7642799,-43.3650992
23595110,-22.9275383,-43.6477562
23595115,-22.9258983,-43.6471271
21760110,-22.8906587,-43.4167802
25561200,-22.7664329,-43.3744734
25561201,-22.7907664,-43.3699364
25561202,-22.7677811,-43.3752458
27265140,-22.5272937,-44.1308792
21760120,-22.8909048,-43.4173456
25561210,-22.767189,-43.3746126
25561211,-22.7637257,-43.3668579
27265160,-22.5276366,-44.1300201
21760140,-22.8918183,-43.4181849
27920525,-22.3836705,-41.7827461
25561230,-22.7694645,-43.3698345
25561240,-22.7635951,-43.3608631
21760160,-22.8887655,-43.4193158
25561250,-22.7650014,-43.3604713
23595170,-22.9196515,-43.6843877
27920550,-22.3836705,-41.7827461
23595180,-22.9196515,-43.6843877
23595183,-22.9196515,-43.6843877
23595185,-22.9196515,-43.6843877
21760180,-22.8890726,-43.420508
25561270,-22.7647196,-43.3586073
23595190,-22.9196515,-43.6843877
27920570,-22.3836705,-41.7827461
21760190,-22.8905642,-43.4205696
27920575,-22.3836705,-41.7827461
25561281,-22.7653221,-43.3589684
23595205,-22.9196515,-43.6843877
21760200,-22.8909957,-43.4201855
23595210,-22.9196515,-43.6843877
27920590,-22.3836705,-41.7827461
21760210,-22.8901581,-43.420967
23595220,-22.9196515,-43.6843877
27920600,-22.4061878,-41.8023055
21760220,-22.8910329,-43.4188404
23595230,-22.9196515,-43.6843877
25561310,-22.7635951,-43.3608631
23595232,-22.9196515,-43.6843877
23595233,-22.9196515,-43.6843877
27265250,-22.5318601,-44.1275126
21760230,-22.889497,-43.4176675
25561320,-22.7907664,-43.3699364
23595240,-22.9196515,-43.6843877
23595250,-22.9196515,-43.6843877
21760243,-22.8599699,-43.4811019
25561331,-22.772717,-43.360238
25561330,-22.7907664,-43.3699364
27265270,-22.5286936,-44.1257683
21760250,-22.8917273,-43.4225877
23595260,-22.9196515,-43.6843877
27265280,-22.5280068,-44.1245801
21760260,-22.8913157,-43.422974
23595270,-22.9196515,-43.6843877
25561350,-22.7716248,-43.3600526
27265290,-22.5282177,-44.1267139
21760270,-22.8905882,-43.4229694
24906000,-22.9339527,-42.8245961
25561361,-22.770944,-43.357992
25561362,-22.771677,-43.35958
21760280,-22.8900887,-43.4232467
23071000,-22.8979924,-43.5811293
24906010,-22.9339527,-42.8245961
25561370,-22.7713685,-43.3584341
21236000,-22.8401681,-43.3235773
23071010,-22.897316,-43.5808725
23595300,-22.9196515,-43.6843877
24906020,-22.9339527,-42.8245961
21236010,-22.8327448,-43.3118783
23071020,-22.8971761,-43.5820875
24906030,-22.9339527,-42.8245961
25561390,-22.7743774,-43.3603335
21675380,-22.8457134,-43.3768802
23595310,-22.9196515,-43.6843877
21236020,-22.8305484,-43.3137615
21760310,-22.8908447,-43.4242455
23071030,-22.8974972,-43.5834875
23595321,-22.9196515,-43.6843877
23595322,-22.9196515,-43.6843877
23595323,-22.9196515,-43.6843877
23595324,-22.9196515,-43.6843877
23595325,-22.9196515,-43.6843877
21236030,-22.8387571,-43.3241817
23071040,-22.8981384,-43.5844
21760320,-22.8943131,-43.4217726
25561410,-22.7684717,-43.3669131
25561411,-22.7750287,-43.3601406
23595330,-22.9196515,-43.6843877
25561412,-22.772296,-43.3632538
23595335,-22.9196515,-43.6843877
21236040,-22.8306259,-43.3143271
23071050,-22.8953222,-43.5844234
21760330,-22.8763107,-43.4302937
23595340,-22.9196515,-43.6843877
25561421,-22.7732618,-43.3591155
25561420,-22.772296,-43.3632538
27265360,-22.529377,-44.1250074
21236050,-22.8379806,-43.3290181
21760340,-22.8939005,-43.4204338
23071060,-22.8945291,-43.5856275
23595350,-22.9196515,-43.6843877
21236060,-22.8305195,-43.3149295
23071070,-22.8961076,-43.5839062
21236070,-22.8369878,-43.3273339
